iteration,individual,obj_0
1049,2,10.003875968992247
1049,7,10.003875968992247
1050,1,10.003875968992247
1051,2,10.003875968992247
1052,7,10.003875968992247
1053,2,7.003875968992248
1053,8,7.003875968992248
1054,4,13.003875968992247
1054,8,13.003875968992247
1055,6,13.003875968992247
1055,7,13.003875968992247
1056,2,10.003875968992247
1057,8,10.003875968992247
1058,1,10.003875968992247
1058,3,10.003875968992247
1058,4,10.003875968992247
1059,8,13.003875968992247
1060,2,13.003875968992247
1061,4,10.003875968992247
1061,6,10.003875968992247
1061,8,10.003875968992247
1062,4,13.003875968992247
1063,2,13.003875968992247
1064,2,10.003875968992247
1064,5,10.003875968992247
1064,8,10.003875968992247
1065,3,13.003875968992247
1066,2,10.003875968992247
1067,4,10.003875968992247
1068,3,10.003875968992247
1068,5,10.003875968992247
1069,1,10.003875968992247
1069,7,10.003875968992247
1070,2,13.003875968992247
1071,5,10.003875968992247
1071,9,10.003875968992247
1072,2,10.003875968992247
1073,1,22.003875968992247
1074,7,13.003875968992247
1075,1,10.003875968992247
1076,2,10.003875968992247
1077,4,10.003875968992247
1077,6,10.003875968992247
1077,7,10.003875968992247
1078,3,13.003875968992247
1078,7,13.003875968992247
1079,2,13.003875968992247
1080,1,10.003875968992247
1080,2,10.003875968992247
1080,6,10.003875968992247
1080,7,10.003875968992247
1080,9,10.003875968992247
1081,1,13.003875968992247
1081,3,13.003875968992247
1082,4,10.003875968992247
1082,7,10.003875968992247
1083,0,13.003875968992247
1083,3,13.003875968992247
1084,0,7.003875968992248
1084,4,7.003875968992248
1084,6,7.003875968992248
1084,7,7.003875968992248
1085,3,10.003875968992247
1085,8,10.003875968992247
1086,7,13.003875968992247
1087,0,7.003875968992248
1087,6,7.003875968992248
1088,1,10.003875968992247
1088,2,10.003875968992247
1088,6,10.003875968992247
1088,8,10.003875968992247
1089,0,10.003875968992247
1089,7,10.003875968992247
1090,1,10.003875968992247
1090,9,10.003875968992247
1091,1,10.003875968992247
1091,7,10.003875968992247
1092,1,7.003875968992248
1092,3,7.003875968992248
1092,6,7.003875968992248
1092,7,7.003875968992248
1093,4,13.003875968992247
1094,7,10.003875968992247
1095,0,7.003875968992248
1095,1,7.003875968992248
1095,4,7.003875968992248
1096,1,10.003875968992247
1096,2,10.003875968992247
1096,3,10.003875968992247
1096,8,10.003875968992247
1097,3,10.003875968992247
1098,5,10.003875968992247
1099,0,10.003875968992247
1099,1,10.003875968992247
1100,2,10.003875968992247
1101,1,7.003875968992248
1101,6,7.003875968992248
1101,7,7.003875968992248
1101,8,7.003875968992248
1102,0,13.003875968992247
1102,9,13.003875968992247
1103,0,10.003875968992247
1104,3,10.003875968992247
1104,4,10.003875968992247
1104,5,10.003875968992247
1105,2,10.003875968992247
1106,1,10.003875968992247
1107,5,13.003875968992247
1108,7,13.003875968992247
1109,3,10.003875968992247
1109,8,10.003875968992247
1110,5,13.003875968992247
1111,0,7.003875968992248
1111,1,7.003875968992248
1111,4,7.003875968992248
1111,6,7.003875968992248
1111,7,7.003875968992248
1112,4,10.003875968992247
1112,7,10.003875968992247
1113,8,13.003875968992247
1114,1,7.003875968992248
1114,5,7.003875968992248
1114,7,7.003875968992248
1114,9,7.003875968992248
1115,6,11.003875968992247
1116,3,10.003875968992247
1116,5,10.003875968992247
1117,2,10.003875968992247
1117,7,10.003875968992247
1118,1,13.003875968992247
1119,2,7.003875968992248
1119,3,7.003875968992248
1119,4,7.003875968992248
1119,7,7.003875968992248
1119,9,7.003875968992248
1120,5,13.003875968992247
1121,7,13.003875968992247
1122,8,16.003875968992247
1123,0,10.003875968992247
1123,5,10.003875968992247
1123,9,10.003875968992247
1124,0,13.003875968992247
1125,9,10.003875968992247
1126,8,13.003875968992247
1126,9,13.003875968992247
1127,0,17.003875968992247
1128,5,13.003875968992247
1129,0,10.003875968992247
1129,2,10.003875968992247
1129,4,10.003875968992247
1130,0,7.003875968992248
1130,1,7.003875968992248
1130,2,7.003875968992248
1130,3,7.003875968992248
1130,8,7.003875968992248
1131,4,10.003875968992247
1131,9,10.003875968992247
1132,5,10.003875968992247
1133,0,7.003875968992248
1133,2,7.003875968992248
1133,7,7.003875968992248
1134,1,16.003875968992247
1135,3,13.003875968992247
1136,1,10.003875968992247
1136,3,10.003875968992247
1136,5,10.003875968992247
1137,0,10.003875968992247
1137,5,10.003875968992247
1137,6,10.003875968992247
1137,9,10.003875968992247
1138,3,10.003875968992247
1138,4,10.003875968992247
1138,9,10.003875968992247
1139,0,10.003875968992247
1139,2,10.003875968992247
1140,3,10.003875968992247
1140,8,10.003875968992247
1141,5,13.003875968992247
1141,7,13.003875968992247
1141,8,13.003875968992247
1142,3,13.003875968992247
1143,5,10.003875968992247
1144,9,13.003875968992247
1145,6,13.003875968992247
1145,9,13.003875968992247
1146,1,10.003875968992247
1146,2,10.003875968992247
1146,8,10.003875968992247
1147,3,13.003875968992247
1148,8,11.003875968992247
1149,9,16.003875968992247
1150,0,13.003875968992247
1151,1,16.003875968992247
1152,4,16.003875968992247
1153,2,16.003875968992247
1154,3,10.003875968992247
1155,1,19.003875968992247
1156,2,7.003875968992248
1156,4,7.003875968992248
1156,7,7.003875968992248
1156,9,7.003875968992248
1157,0,13.003875968992247
1158,3,10.003875968992247
1159,0,10.003875968992247
1159,1,10.003875968992247
1159,5,10.003875968992247
1159,7,10.003875968992247
1160,8,13.003875968992247
1161,5,13.003875968992247
1162,4,16.003875968992247
1162,9,16.003875968992247
1163,4,10.003875968992247
1164,9,10.003875968992247
1165,0,7.003875968992248
1165,3,7.003875968992248
1165,6,7.003875968992248
1165,7,7.003875968992248
1165,9,7.003875968992248
1166,3,10.003875968992247
1167,8,10.003875968992247
1168,8,13.003875968992247
1169,1,10.003875968992247
1169,8,10.003875968992247
1170,2,10.003875968992247
1170,6,10.003875968992247
1171,7,13.003875968992247
1172,0,7.003875968992248
1172,1,7.003875968992248
1172,2,7.003875968992248
1172,4,7.003875968992248
1172,5,7.003875968992248
1172,8,7.003875968992248
1173,0,7.003875968992248
1173,1,7.003875968992248
1173,2,7.003875968992248
1173,3,7.003875968992248
1173,4,7.003875968992248
1173,5,7.003875968992248
1173,6,7.003875968992248
1173,7,7.003875968992248
1173,8,7.003875968992248
1173,9,7.003875968992248
1174,7,13.003875968992247
1175,0,7.003875968992248
1175,1,7.003875968992248
1175,2,7.003875968992248
1175,3,7.003875968992248
1175,5,7.003875968992248
1175,6,7.003875968992248
1175,7,7.003875968992248
1175,9,7.003875968992248
1176,1,13.003875968992247
1177,1,13.003875968992247
1177,2,13.003875968992247
1178,0,13.003875968992247
1178,3,13.003875968992247
1179,4,13.003875968992247
1180,1,13.003875968992247
1180,4,13.003875968992247
1181,5,13.003875968992247
1182,0,10.003875968992247
1183,0,13.003875968992247
1183,5,13.003875968992247
1184,5,16.003875968992247
1185,0,10.003875968992247
1185,5,10.003875968992247
1186,2,16.003875968992247
1187,3,10.003875968992247
1187,5,10.003875968992247
1188,1,13.003875968992247
1189,3,10.003875968992247
1190,4,10.003875968992247
1190,5,10.003875968992247
1190,6,10.003875968992247
1191,2,17.003875968992247
1192,9,16.003875968992247
1193,7,13.003875968992247
1194,5,7.003875968992248
1194,6,7.003875968992248
1194,7,7.003875968992248
1194,8,7.003875968992248
1195,6,13.003875968992247
1196,1,7.003875968992248
1196,5,7.003875968992248
1196,6,7.003875968992248
1196,7,7.003875968992248
1197,4,13.003875968992247
1197,5,13.003875968992247
1197,6,13.003875968992247
1198,1,13.003875968992247
1198,5,13.003875968992247
1199,2,13.003875968992247
1199,4,13.003875968992247
1199,5,13.003875968992247
1200,3,16.003875968992247
1201,2,13.003875968992247
1201,6,13.003875968992247
1202,0,10.003875968992247
1202,4,10.003875968992247
1203,8,16.003875968992247
1204,5,10.003875968992247
1205,2,22.003875968992247
1206,0,16.003875968992247
1207,0,16.003875968992247
1207,3,16.003875968992247
1207,7,16.003875968992247
1208,6,13.003875968992247
1209,5,16.003875968992247
1210,4,13.003875968992247
1210,9,13.003875968992247
1211,5,22.003875968992247
1212,0,13.003875968992247
1213,1,16.003875968992247
1213,2,16.003875968992247
1214,2,19.003875968992247
1215,6,16.003875968992247
1216,4,10.003875968992247
1216,9,10.003875968992247
1217,5,19.003875968992247
1218,3,13.003875968992247
1218,5,13.003875968992247
1219,0,10.003875968992247
1219,4,10.003875968992247
1219,6,10.003875968992247
1220,3,16.003875968992247
1221,0,10.003875968992247
1221,4,10.003875968992247
1221,6,10.003875968992247
1221,7,10.003875968992247
1221,9,10.003875968992247
1222,4,10.003875968992247
1222,8,10.003875968992247
1223,5,13.003875968992247
1224,5,13.003875968992247
1225,1,13.003875968992247
1225,3,13.003875968992247
1225,4,13.003875968992247
1226,7,19.003875968992247
1227,2,16.003875968992247
1228,0,10.003875968992247
1228,6,10.003875968992247
1228,9,10.003875968992247
1229,4,10.003875968992247
1229,7,10.003875968992247
1229,8,10.003875968992247
1230,3,13.003875968992247
1231,9,10.003875968992247
1232,6,10.003875968992247
1232,7,10.003875968992247
1233,6,13.003875968992247
1234,3,10.003875968992247
1234,6,10.003875968992247
1234,8,10.003875968992247
1234,9,10.003875968992247
1235,0,16.003875968992247
1235,6,16.003875968992247
1236,1,19.003875968992247
1237,0,13.003875968992247
1238,6,10.003875968992247
1238,7,10.003875968992247
1239,1,13.003875968992247
1239,2,13.003875968992247
1239,6,13.003875968992247
1240,1,13.003875968992247
1240,3,13.003875968992247
1240,8,13.003875968992247
1241,8,13.003875968992247
1242,8,13.003875968992247
1243,2,13.003875968992247
1244,1,13.003875968992247
1245,7,19.003875968992247
1246,7,16.003875968992247
1247,1,10.003875968992247
1247,8,10.003875968992247
1247,9,10.003875968992247
1248,1,13.003875968992247
1249,4,10.003875968992247
1250,3,10.003875968992247
1251,3,13.003875968992247
1251,5,13.003875968992247
1252,0,13.003875968992247
1253,9,13.003875968992247
1254,0,10.003875968992247
1254,7,10.003875968992247
1255,6,13.003875968992247
1256,0,13.003875968992247
1256,4,13.003875968992247
1256,7,13.003875968992247
1257,9,16.003875968992247
1258,8,13.003875968992247
1259,6,10.003875968992247
1260,1,16.003875968992247
1261,3,10.003875968992247
1261,7,10.003875968992247
1262,6,13.003875968992247
1263,5,13.003875968992247
1263,8,13.003875968992247
1264,3,16.003875968992247
1265,6,13.003875968992247
1266,1,13.003875968992247
1266,8,13.003875968992247
1267,4,13.003875968992247
1268,3,13.003875968992247
1269,1,10.003875968992247
1269,9,10.003875968992247
1270,7,16.003875968992247
1271,3,13.003875968992247
1272,0,13.003875968992247
1272,5,13.003875968992247
1272,6,13.003875968992247
1273,2,17.003875968992247
1274,5,13.003875968992247
1274,8,13.003875968992247
1275,1,13.003875968992247
1275,3,13.003875968992247
1276,0,10.003875968992247
1276,4,10.003875968992247
1276,5,10.003875968992247
1276,9,10.003875968992247
1277,1,10.003875968992247
1277,2,10.003875968992247
1277,3,10.003875968992247
1277,4,10.003875968992247
1277,6,10.003875968992247
1277,7,10.003875968992247
1278,0,10.003875968992247
1278,7,10.003875968992247
1278,8,10.003875968992247
1278,9,10.003875968992247
1279,4,16.003875968992247
1280,3,10.003875968992247
1280,4,10.003875968992247
1281,4,13.003875968992247
1282,3,13.003875968992247
1282,9,13.003875968992247
1283,5,16.003875968992247
1284,5,13.003875968992247
1285,1,13.003875968992247
1286,5,13.003875968992247
1286,7,13.003875968992247
1286,9,13.003875968992247
1287,7,16.003875968992247
1288,2,13.003875968992247
1289,9,16.003875968992247
1290,0,13.003875968992247
1291,6,13.003875968992247
1292,5,13.003875968992247
1292,8,13.003875968992247
1293,1,13.003875968992247
1294,7,13.003875968992247
1294,9,13.003875968992247
1295,2,7.003875968992248
1295,4,7.003875968992248
1295,5,7.003875968992248
1295,7,7.003875968992248
1295,8,7.003875968992248
1296,4,13.003875968992247
1297,0,13.003875968992247
1297,1,13.003875968992247
1297,3,13.003875968992247
1298,0,13.003875968992247
1298,1,13.003875968992247
1298,9,13.003875968992247
1299,2,13.003875968992247
1300,1,13.003875968992247
1300,8,13.003875968992247
1301,9,16.003875968992247
1302,3,13.003875968992247
1303,0,13.003875968992247
1303,4,13.003875968992247
1303,5,13.003875968992247
1304,1,13.003875968992247
1304,6,13.003875968992247
1305,6,13.003875968992247
1306,6,13.003875968992247
1307,2,13.003875968992247
1307,8,13.003875968992247
1307,9,13.003875968992247
1308,8,16.003875968992247
1309,0,16.003875968992247
1310,3,13.003875968992247
1311,4,16.003875968992247
1312,3,13.003875968992247
1313,0,16.003875968992247
1314,9,16.003875968992247
1315,5,16.003875968992247
1316,2,10.003875968992247
1317,8,19.003875968992247
1318,0,10.003875968992247
1318,1,10.003875968992247
1318,2,10.003875968992247
1318,4,10.003875968992247
1318,5,10.003875968992247
1318,8,10.003875968992247
1319,2,13.003875968992247
1319,5,13.003875968992247
1320,5,13.003875968992247
1321,5,16.003875968992247
1322,8,19.003875968992247
1323,0,13.003875968992247
1324,1,13.003875968992247
1324,2,13.003875968992247
1324,5,13.003875968992247
1325,6,13.003875968992247
1326,5,13.003875968992247
1326,8,13.003875968992247
1327,8,16.003875968992247
1328,7,13.003875968992247
1329,1,13.003875968992247
1330,2,19.003875968992247
1331,0,13.003875968992247
1332,3,13.003875968992247
1333,0,13.003875968992247
1334,6,16.003875968992247
1335,8,13.003875968992247
1336,3,13.003875968992247
1337,4,10.003875968992247
1337,6,10.003875968992247
1337,7,10.003875968992247
1337,8,10.003875968992247
1338,5,13.003875968992247
1339,1,13.003875968992247
1339,3,13.003875968992247
1340,3,16.003875968992247
1341,3,16.003875968992247
1341,4,16.003875968992247
1342,7,19.003875968992247
1343,2,13.003875968992247
1343,9,13.003875968992247
1344,6,16.003875968992247
1345,0,10.003875968992247
1345,2,10.003875968992247
1345,5,10.003875968992247
1345,8,10.003875968992247
1346,9,16.003875968992247
1347,9,16.003875968992247
1348,2,13.003875968992247
1348,6,13.003875968992247
1349,4,13.003875968992247
1349,8,13.003875968992247
1350,0,13.003875968992247
1350,4,13.003875968992247
1351,3,16.003875968992247
1352,8,19.003875968992247
1353,7,16.003875968992247
1354,6,13.003875968992247
1355,0,16.003875968992247
1355,4,16.003875968992247
1355,5,16.003875968992247
1356,6,10.003875968992247
1357,1,13.003875968992247
1358,1,10.003875968992247
1358,4,10.003875968992247
1359,0,10.003875968992247
1359,2,10.003875968992247
1359,6,10.003875968992247
1359,9,10.003875968992247
1360,2,13.003875968992247
1361,2,13.003875968992247
1361,5,13.003875968992247
1361,6,13.003875968992247
1361,8,13.003875968992247
1362,2,16.003875968992247
1363,1,10.003875968992247
1363,2,10.003875968992247
1363,6,10.003875968992247
1363,8,10.003875968992247
1364,6,19.003875968992247
1365,9,16.003875968992247
1366,0,10.003875968992247
1366,3,10.003875968992247
1366,7,10.003875968992247
1366,8,10.003875968992247
1367,6,16.003875968992247
1368,4,13.003875968992247
1369,2,19.003875968992247
1370,3,16.003875968992247
1371,3,19.003875968992247
1372,0,10.003875968992247
1372,1,10.003875968992247
1372,2,10.003875968992247
1372,7,10.003875968992247
1373,4,16.003875968992247
1374,5,13.003875968992247
1375,0,10.003875968992247
1375,6,10.003875968992247
1376,1,10.003875968992247
1376,2,10.003875968992247
1376,3,10.003875968992247
1376,6,10.003875968992247
1376,8,10.003875968992247
1377,7,13.003875968992247
1378,9,19.003875968992247
1379,8,16.003875968992247
1380,6,13.003875968992247
1380,8,13.003875968992247
1381,0,10.003875968992247
1381,4,10.003875968992247
1381,6,10.003875968992247
1381,8,10.003875968992247
1381,9,10.003875968992247
1382,0,13.003875968992247
1383,0,10.003875968992247
1384,2,13.003875968992247
1385,5,13.003875968992247
1385,7,13.003875968992247
1385,9,13.003875968992247
1386,7,16.003875968992247
1387,2,13.003875968992247
1387,8,13.003875968992247
1387,9,13.003875968992247
1388,0,10.003875968992247
1388,2,10.003875968992247
1389,8,13.003875968992247
1390,0,20.003875968992247
1391,7,16.003875968992247
1392,1,13.003875968992247
1392,2,13.003875968992247
1392,7,13.003875968992247
1393,6,13.003875968992247
1393,7,13.003875968992247
1394,8,16.003875968992247
1395,5,16.003875968992247
1396,2,10.003875968992247
1396,5,10.003875968992247
1397,4,13.003875968992247
1398,2,10.003875968992247
1398,4,10.003875968992247
1398,6,10.003875968992247
1399,3,10.003875968992247
1399,9,10.003875968992247
1400,2,16.003875968992247
1401,4,19.003875968992247
1402,3,13.003875968992247
1402,8,13.003875968992247
1403,1,13.003875968992247
1403,2,13.003875968992247
1403,5,13.003875968992247
1404,1,13.003875968992247
1404,4,13.003875968992247
1405,5,13.003875968992247
1405,8,13.003875968992247
1406,3,13.003875968992247
1407,6,13.003875968992247
1408,2,10.003875968992247
1408,3,10.003875968992247
1408,5,10.003875968992247
1408,7,10.003875968992247
1408,9,10.003875968992247
1409,0,13.003875968992247
1409,1,13.003875968992247
1409,2,13.003875968992247
1410,9,16.003875968992247
1411,1,13.003875968992247
1411,3,13.003875968992247
1412,3,16.003875968992247
1413,5,16.003875968992247
1414,7,13.003875968992247
1415,6,16.003875968992247
1416,6,19.003875968992247
1417,1,13.003875968992247
1418,4,13.003875968992247
1419,3,16.003875968992247
1420,0,13.003875968992247
1420,4,13.003875968992247
1420,7,13.003875968992247
1420,8,13.003875968992247
1421,3,13.003875968992247
1422,8,13.003875968992247
1422,9,13.003875968992247
1423,3,10.003875968992247
1423,4,10.003875968992247
1424,7,10.003875968992247
1425,1,13.003875968992247
1426,4,13.003875968992247
1426,5,13.003875968992247
1426,8,13.003875968992247
1427,0,7.003875968992248
1427,3,7.003875968992248
1427,4,7.003875968992248
1427,5,7.003875968992248
1427,7,7.003875968992248
1427,9,7.003875968992248
1428,7,16.003875968992247
1429,4,19.003875968992247
1430,3,10.003875968992247
1430,5,10.003875968992247
1430,7,10.003875968992247
1430,8,10.003875968992247
1430,9,10.003875968992247
1431,1,16.003875968992247
1432,1,16.003875968992247
1433,5,13.003875968992247
1434,0,13.003875968992247
1434,3,13.003875968992247
1435,1,13.003875968992247
1435,2,13.003875968992247
1435,8,13.003875968992247
1436,5,13.003875968992247
1436,7,13.003875968992247
1437,2,16.003875968992247
1437,3,16.003875968992247
1438,1,19.003875968992247
1439,6,16.003875968992247
1440,5,19.003875968992247
1441,7,16.003875968992247
1442,0,10.003875968992247
1442,5,10.003875968992247
1442,6,10.003875968992247
1442,8,10.003875968992247
1443,0,13.003875968992247
1443,3,13.003875968992247
1443,4,13.003875968992247
1443,5,13.003875968992247
1444,0,16.003875968992247
1444,8,16.003875968992247
1445,0,16.003875968992247
1446,9,19.003875968992247
1447,7,19.003875968992247
1448,1,16.003875968992247
1448,4,16.003875968992247
1449,0,19.003875968992247
1450,4,16.003875968992247
1450,8,16.003875968992247
1451,3,19.003875968992247
1452,0,16.003875968992247
1452,5,16.003875968992247
1453,2,25.003875968992247
1454,0,22.003875968992247
1455,7,16.003875968992247
1455,9,16.003875968992247
1456,0,16.003875968992247
1456,3,16.003875968992247
1457,2,25.003875968992247
1458,2,19.003875968992247
1458,3,19.003875968992247
1459,0,16.003875968992247
1460,1,16.003875968992247
1460,5,16.003875968992247
1461,1,19.003875968992247
1462,3,19.003875968992247
1463,0,19.003875968992247
1464,1,25.003875968992247
1465,1,13.003875968992247
1465,3,13.003875968992247
1465,4,13.003875968992247
1466,7,16.003875968992247
1467,7,16.003875968992247
1468,3,16.003875968992247
1468,6,16.003875968992247
1468,7,16.003875968992247
1469,0,16.003875968992247
1470,3,22.003875968992247
1471,5,16.003875968992247
1472,8,16.003875968992247
1473,6,16.003875968992247
1474,8,16.003875968992247
1475,5,22.003875968992247
1476,2,16.003875968992247
1477,3,16.003875968992247
1477,4,16.003875968992247
1478,1,16.003875968992247
1479,6,16.003875968992247
1480,8,16.003875968992247
1481,4,13.003875968992247
1481,7,13.003875968992247
1482,0,16.003875968992247
1483,1,16.003875968992247
1484,2,16.003875968992247
1485,1,22.003875968992247
1486,3,16.003875968992247
1486,5,16.003875968992247
1486,6,16.003875968992247
1487,8,13.003875968992247
1487,9,13.003875968992247
1488,5,16.003875968992247
1489,8,16.003875968992247
1490,6,16.003875968992247
1491,2,22.003875968992247
1492,2,13.003875968992247
1492,3,13.003875968992247
1493,0,16.003875968992247
1494,6,16.003875968992247
1494,9,16.003875968992247
1495,1,22.003875968992247
1496,2,13.003875968992247
1496,9,13.003875968992247
1497,1,13.003875968992247
1498,2,16.003875968992247
1499,0,16.003875968992247
1500,7,34.00387596899225
1501,4,22.003875968992247
1502,1,16.003875968992247
1502,2,16.003875968992247
1503,6,22.003875968992247
1504,0,19.003875968992247
1505,0,13.003875968992247
1505,9,13.003875968992247
1506,2,19.003875968992247
1506,9,19.003875968992247
1507,2,19.003875968992247
1508,4,13.003875968992247
1508,6,13.003875968992247
1508,7,13.003875968992247
1509,0,19.003875968992247
1510,7,19.003875968992247
1511,4,22.003875968992247
1512,6,19.003875968992247
1513,2,16.003875968992247
1514,0,13.003875968992247
1514,8,13.003875968992247
1515,2,19.003875968992247
1516,4,13.003875968992247
1516,5,13.003875968992247
1516,6,13.003875968992247
1516,7,13.003875968992247
1516,8,13.003875968992247
1516,9,13.003875968992247
1517,4,19.003875968992247
1518,9,19.003875968992247
1519,3,19.003875968992247
1520,4,19.003875968992247
1520,5,19.003875968992247
1520,9,19.003875968992247
1521,4,13.003875968992247
1521,9,13.003875968992247
1522,9,22.003875968992247
1523,6,13.003875968992247
1524,3,13.003875968992247
1525,3,22.003875968992247
1526,0,22.003875968992247
1527,0,13.003875968992247
1527,6,13.003875968992247
1527,9,13.003875968992247
1528,8,19.003875968992247
1529,8,16.003875968992247
1530,5,19.003875968992247
1531,4,16.003875968992247
1532,1,19.003875968992247
1533,5,16.003875968992247
1533,8,16.003875968992247
1533,9,16.003875968992247
1534,2,16.003875968992247
1535,1,16.003875968992247
1535,8,16.003875968992247
1536,0,19.003875968992247
1536,2,19.003875968992247
1537,9,19.003875968992247
1538,1,19.003875968992247
1539,6,16.003875968992247
1540,2,16.003875968992247
1540,4,16.003875968992247
1540,8,16.003875968992247
1541,4,25.003875968992247
1542,9,19.003875968992247
1543,0,13.003875968992247
1543,3,13.003875968992247
1544,1,19.003875968992247
1544,2,19.003875968992247
1545,0,16.003875968992247
1546,9,19.003875968992247
1547,8,19.003875968992247
1548,7,28.003875968992247
1549,7,25.003875968992247
1550,1,16.003875968992247
1550,6,16.003875968992247
1550,7,16.003875968992247
1551,4,19.003875968992247
1552,0,25.003875968992247
1553,0,13.003875968992247
1553,9,13.003875968992247
1554,1,16.003875968992247
1554,7,16.003875968992247
1555,6,22.003875968992247
1556,4,16.003875968992247
1557,4,16.003875968992247
1558,3,16.003875968992247
1558,8,16.003875968992247
1559,2,16.003875968992247
1559,6,16.003875968992247
1560,0,16.003875968992247
1560,9,16.003875968992247
1561,0,16.003875968992247
1562,4,19.003875968992247
1562,5,19.003875968992247
1563,3,19.003875968992247
1563,6,19.003875968992247
1563,7,19.003875968992247
1564,1,22.003875968992247
1565,1,19.003875968992247
1566,3,19.003875968992247
1567,8,22.003875968992247
1568,3,10.003875968992247
1568,9,10.003875968992247
1569,8,22.003875968992247
1570,4,25.003875968992247
1571,0,22.003875968992247
1572,7,22.003875968992247
1573,7,22.003875968992247
1574,1,16.003875968992247
1574,5,16.003875968992247
1574,6,16.003875968992247
1574,8,16.003875968992247
1575,4,22.003875968992247
1576,9,19.003875968992247
1577,0,19.003875968992247
1577,2,19.003875968992247
1578,2,19.003875968992247
1579,0,19.003875968992247
1579,3,19.003875968992247
1580,4,19.003875968992247
1581,4,16.003875968992247
1582,4,19.003875968992247
1583,1,16.003875968992247
1583,8,16.003875968992247
1584,9,22.003875968992247
1585,9,19.003875968992247
1586,5,22.003875968992247
1587,1,13.003875968992247
1587,5,13.003875968992247
1587,9,13.003875968992247
1588,2,13.003875968992247
1588,9,13.003875968992247
1589,3,16.003875968992247
1590,2,16.003875968992247
1590,5,16.003875968992247
1591,6,25.003875968992247
1592,3,22.003875968992247
1593,6,19.003875968992247
1594,1,16.003875968992247
1595,9,19.003875968992247
1596,4,19.003875968992247
1597,3,22.003875968992247
1598,0,16.003875968992247
1598,6,16.003875968992247
1599,0,19.003875968992247
1600,0,16.003875968992247
1600,1,16.003875968992247
1600,4,16.003875968992247
1600,9,16.003875968992247
1601,1,19.003875968992247
1602,3,19.003875968992247
1603,7,16.003875968992247
1603,9,16.003875968992247
1604,9,19.003875968992247
1605,3,19.003875968992247
1606,2,13.003875968992247
1606,7,13.003875968992247
1606,9,13.003875968992247
1607,1,16.003875968992247
1607,6,16.003875968992247
1608,9,16.003875968992247
1609,0,19.003875968992247
1609,7,19.003875968992247
1610,1,16.003875968992247
1610,7,16.003875968992247
1611,3,22.003875968992247
1612,5,19.003875968992247
1613,6,16.003875968992247
1614,3,22.003875968992247
1615,5,16.003875968992247
1615,7,16.003875968992247
1616,7,16.003875968992247
1616,8,16.003875968992247
1617,0,22.003875968992247
1618,8,22.003875968992247
1619,9,22.003875968992247
1620,2,16.003875968992247
1620,7,16.003875968992247
1621,1,16.003875968992247
1621,7,16.003875968992247
1622,1,25.003875968992247
1623,3,28.003875968992247
1624,4,28.003875968992247
1625,6,22.003875968992247
1626,3,22.003875968992247
1626,4,22.003875968992247
1626,7,22.003875968992247
1627,7,25.003875968992247
1628,3,25.003875968992247
1629,9,22.003875968992247
1630,1,16.003875968992247
1630,2,16.003875968992247
1630,3,16.003875968992247
1630,4,16.003875968992247
1630,7,16.003875968992247
1630,8,16.003875968992247
1630,9,16.003875968992247
1631,1,16.003875968992247
1631,2,16.003875968992247
1631,5,16.003875968992247
1631,7,16.003875968992247
1631,9,16.003875968992247
1632,0,19.003875968992247
1632,1,19.003875968992247
1632,6,19.003875968992247
1632,8,19.003875968992247
1633,7,28.003875968992247
1634,8,22.003875968992247
1635,1,22.003875968992247
1636,1,19.003875968992247
1637,5,22.003875968992247
1638,2,19.003875968992247
1639,9,19.003875968992247
1640,2,16.003875968992247
1640,6,16.003875968992247
1641,4,19.003875968992247
1642,0,19.003875968992247
1642,1,19.003875968992247
1643,7,19.003875968992247
1644,0,16.003875968992247
1644,3,16.003875968992247
1644,8,16.003875968992247
1645,1,16.003875968992247
1645,3,16.003875968992247
1645,4,16.003875968992247
1645,6,16.003875968992247
1646,0,19.003875968992247
1646,3,19.003875968992247
1647,0,19.003875968992247
1648,0,19.003875968992247
1649,7,16.003875968992247
1650,2,16.003875968992247
1650,6,16.003875968992247
1650,9,16.003875968992247
1651,4,13.003875968992247
1651,5,13.003875968992247
1651,6,13.003875968992247
1651,7,13.003875968992247
1652,9,19.003875968992247
1653,0,19.003875968992247
1654,2,25.003875968992247
1655,9,19.003875968992247
1656,1,22.003875968992247
1657,3,22.003875968992247
1658,0,19.003875968992247
1659,2,16.003875968992247
1659,7,16.003875968992247
1660,6,25.003875968992247
1661,4,19.003875968992247
1661,6,19.003875968992247
1662,0,25.003875968992247
1663,7,22.003875968992247
1664,0,13.003875968992247
1664,1,13.003875968992247
1664,2,13.003875968992247
1664,4,13.003875968992247
1664,5,13.003875968992247
1664,6,13.003875968992247
1665,1,19.003875968992247
1666,0,22.003875968992247
1666,3,22.003875968992247
1667,8,31.003875968992247
1668,4,19.003875968992247
1669,3,22.003875968992247
1670,0,22.003875968992247
1671,2,22.003875968992247
1672,9,22.003875968992247
1673,0,16.003875968992247
1673,5,16.003875968992247
1673,6,16.003875968992247
1674,7,19.003875968992247
1675,3,16.003875968992247
1675,5,16.003875968992247
1676,0,16.003875968992247
1676,1,16.003875968992247
1676,7,16.003875968992247
1676,9,16.003875968992247
1677,0,16.003875968992247
1677,1,16.003875968992247
1677,3,16.003875968992247
1677,6,16.003875968992247
1678,7,19.003875968992247
1679,1,16.003875968992247
1679,4,16.003875968992247
1679,6,16.003875968992247
